,productCode,star,review
5201,B08PCB8QCV,1,"




                    The media could not be loaded.
                


"
5202,B08PCB8QCV,5,"
Telefono perfetto nessun difetto praticamente nuovo batteria ok e accessori inclusi cavo e carica classico sigillato venditore top
"
5203,B08PCB8QCV,1,"
es un iphone 12 que se ve mucho peor que iphone 8plus. Pero según el vendedor (CicloZero) es correcto y este modelo se ve asi. En las imágenes es evidente el error. Ademas me descuentan los portes en la devolución. Cuidado con ese vendedor.
"
5204,B08PCB8QCV,5,"
Ottimo prodotto, buon rapporto qualità prezzo,  venditore serio veloce e affidabile. Pienamente soddisfatto
"
5205,B08PCB8QCV,5,"
Alles bestens, wie beschrieben absolut neuwertig
"
5206,B08PCB8QCV,1,"
Ho comprato un iphone 12 pro ricondizionato in condizioni eccellenti, ma è arrivato con un evidente problema sullo schermo. Il venditore sembra non voler risolvere il problema se non dicendoti di fare il reso senza considerare il disagio che crea. Ora sono costretto ad aspettare tutti i tempi burocratici, circa 10 giorni, per poterne acquistare un altro.Assolutamente sconsiglio l'acquisto.
"
5207,B08PCB8QCV,5,"
Super et intéressant l’iPhone 12 pro
"
5208,B08PCB8QCV,5,"
Ottimo prodotto
"
5209,B08PCB8QCV,1,"
In der Artikelbeschreibung heißt es „wie neu“ !Das Handy weißt deutliche Gebrauchsspuren auf, mit Macken und Kratzern im Rahmen. Offensichtlich ist das Handy mehrfach auf einen harten Untergrund gefallen.Ebenfalls wird keine Original Verpackung geliefert, das wird in der Artikelbeschreibung nicht erwähnt.Rückabwicklung schwierig, Händler reagiert nicht.Einzig positiv ist die schnelle Lieferung per DHL Express, wofür der Händler nichts kann.
"
5210,B08PCB8QCV,5,"
Telefono arrivato in una scatola generica con accessori (carica batterie, cavo e spilletta per estrarre la sim) non originali ma di buona qualità. Il cellulare è nuovo, nemmeno un graffio, batteria al 100% e con ancora la garanzia apple fino a gennaio. Venditore serio e puntuale nella consegna, ottima esperienza di acquisto
"
5211,B08PCB8QCV,5,"
Prodotto intatto e ricevuto in 3 giorni in pieno periodo natalizio. Batteria 94%, fotocamere top.
"
5212,B08PCB8QCV,5,"
Il mio nuovo IPhone è bellissimo!Mi è arrivato in un giorno ed è come nuovo!Perfetto!
"
5213,B08PCB8QCV,5,"
Ottimo prodotto come descritto lo consiglio
"
5214,B08PCB8QCV,5,"
Condizioni ottime
"
5215,B08PCB8QCV,5,"
Muy contento, como nuevo, no hay diferencia, buena compra sin duda.
"
5216,B08PCB8QCV,5,"
Tutto in perfetto stato !
"
5217,B08PCB8QCV,5,"
Completamente soddisfatto ottimo prodotto pari al nuovo
"
5218,B08PCB8QCV,5,"
Il telefono ti arriva in condizioni pari al nuovo. Addirittura nonostante l'iPhone 12 non prevede caricabatterie, il fornitore ti inserisce comunque all'interno un caricabatterie e cavo commerciale. All'accensione deve essere settato ed installato tutto come il nuovo.
"
5219,B08PCB8QCV,5,"
Oggetto perfetto spedizione ottima comprerei altre 10 volte grande venditore
"
5220,B08PCB8QCV,5,"
TUTTO OK
"
5221,B08PCB8QCV,5,"
Perfetto, batteria 100%, packaging non originale ma perfetto, con addattore type c :)
"
5222,B08PCB8QCV,5,"
Iphone 12 pro come da descrizione , pari al nuovo , batteria al 100% e accessori perfettamente funzionante .Consegna  rapidissima .
"
5223,B08PCB8QCV,5,"
Schneller Versand. Das Gerät ist topppppp
"
5224,B08PCB8QCV,1,"
Ich habe ein kaputtes Gerät zugeschickt bekommen. Das Beste an der ganzen Bestellung war das kaputte Ladekabel mit Adapter. LeuteFür 800€ Ist das eine echt große Fehlinvestition.Wenn das Handy schon kaputt ist schickt doch wenigstens ein funktionstüchtiges Ladegerät.Amazon enttäuscht mich zum 3 mal!Am Besten ist es man geht persönlich in einen Laden und kauft es direkt beim Händler.
"
5225,B08PCB8QCV,5,"
Das iPhone weist keinerlei sichtbare Gebrauchsspuren auf und funktioniert einwandfrei.
"
5226,B08PCB8QCV,1,"




                    The media could not be loaded.
                



 Il telefonone arrivato nei tempi previsti,in una scatola anonima e ben protetto,esteticamente e perfetto senza un graffio,la batteria è al 88%,peccato che perde la rete,non si riesce ne a fare ne a ricevere le chiamate,sono veramente deluso,dovrò fare il reso.Era la mia prima esperienza con un tel ricondizionato e mi sa che sarà l'ultima.
"
5227,B08PCB8QCV,1,"




                    The media could not be loaded.
                



 I have received a faulty item. The speaker is non functional. When I play music, the sound is distorted as if the speakers were broken.
"
5228,B08PCB8QCV,1,"
Les caméras on mal été fixé à l’assemblage et la luminosité de l’écran et à moitier et impossible de l’échanger contre un autre
"
5229,B08PCB8QCV,5,"
Dgghjjjjuuzreeefghvjjjjjb
"
5230,B08PCB8QCV,5,"
Buono e arrivato come una nuovo A+++
"
5231,B08PCB8QCV,1,"
Leider kam bei mir ein defektes Gerät an - meine Kopfhörer vom Vorgängermodell funktionieren nicht. Nach mehreren Versuchen mit verschiedenen Original Apple Kopfhörern (die alle auf einem anderen Gerät einwandfrei funktionieren!!), kann ich nur sagen - Finger weg von Refurbed. Es ist immer noch zu viel Geld für ein nicht intaktes Smartphone! Dann lieber gleich bei Apple ein neues kaufen.
"
5232,B08PCB8QCV,1,"
Handy war optimistisch entsprechend der Vorstellung (kleiner optisch gut sichtbarer Kratzer entsprach nicht der Vorstellungwar aber akzeptabel für den Preis). Nach wenigen Minuten des Aufladens war klar, dass das Handy zurück zum Verkäufer geht, denn der Ladevorgang wurde immer wieder unterbrochen und dann wieder verbunden. Enttäuschend da dieses Problem doch im Vorfeld hätte erkannt werden müssen!
"
5233,B08PCB8QCV,5,"
Prodotto pari al nuovo
"
5234,B08PCB8QCV,1,"
Prix excessif pour un téléphone qui présente que des défauts et défectueux. Vendu en excellent état mais il comporte pleins d impacts sur les contours et appareils photos ne fonctionne pas, un des objectifs est brisé
"
5235,B08PCB8QCV,5,"
Sehr gut
"
5236,B08PCB8QCV,5,"
Molto sodisfatto
"
5237,B08PCB8QCV,5,"
Gern wieder
"
5238,B08PCB8QCV,5,"
Ricondizionato amazon , telefono perfetto spedizione con arrivo previsto in 10 giorni arrivato in 3 complimenti
"
5239,B08PCB8QCV,1,"
Das schlecht Qualität
"
5240,B08PCB8QCV,1,"
Attention arnaque tout n’est pas d’origine !!!La batterie ne tien même pas 2h et l’écran ne fonctionne pas correctement
"
5241,B08PCB8QCV,1,"




                    The media could not be loaded.
                



 Das Handy kommt mit Kratzern und Kratzern und ohne das original Ladekabel.  Keine Box und der Hauptbarcode des Unternehmens Handy ist aus zweiter Hand.  Und das ist eine Lüge
"
5242,B08PCB8QCV,5,"
Funktioniert Eimanfrei….
"
5243,B08PCB8QCV,1,"
Läuft nicht geht nicht an
"
5244,B08PCB8QCV,5,"
Ottimo
"
5245,B08PCB8QCV,1,"
Niente da dire sul telefono arrivato nei tempi e tutto ok.Dopo qualche giorno però devo dire che è un telefono che non vale quanto costa e non vale il top di gamma android.Il prossimo smartphone ritorno ad android.
"
5246,B08PCB8QCV,1,"
Téléphone fonctionne très mal, beaucoup de beugue !
"
5247,B08PCB8QCV,5,"
Nulla da dire se non …iPhone!!!
"
5248,B08PCB8QCV,1,"
Profotto fallato, grande cortesia da parte del venditore nel reso
"
5249,B08PCB8QCV,4,"
Buon prodotto, spedizione rapidissima
"
5250,B08PCB8QCV,5,"
👍👍👍
"
5251,B08PCDP3LM,4,"
The phone all around was in great condition and was totally worth the purchase! However if you are a *perfectionist* or whatever, they do come with little imperfections like mine came with little scratches on the corner and sides however with a car on there is no visible damage at all! The battery life is good about a whole day of battery if not used Al day. The only little thing that I can say is bad about my renewed phone is that when I try to play voice messages to my ear it turns the screen black and I have no idea why but it’s barely a big fault! If anyone is wondering whether to get one just ask yourself if your willing to save £200+ for some minor scratches?
"
5252,B08PCDP3LM,4,"
Product arrived in a simple wrap around die cut package, so I was extra careful to inspect for any transit damage, I need not have been concerned the very basic package did its job.First impression was very favourable as I could find no marks, issues, or signs of wear until upon very close inspection I found a tiny small scratch on the top right had side of the screen. The scratch is less than 2 mm in length, does not appear to be 'deep' can only be seen when the screen is off, when on it cannot be seen at all.The battery capacity is showing 90%. However, I have a concern over VFM, I felt at the time it was overpriced. And now seeing that Amazon have reduced the price by a considerable amount after less than ten days, I am even more convinced over VFM, heart over head methinks!My overall 'score' reflects the price paid. However, I am satisfied with the device, it looks new, seems to be 'fit for purpose' and is far superior to my last mobile.I am most certainly looking forward to many years of trouble free usage.
"
5253,B08PCDP3LM,5,"
I'm actually really impressed. We paid £453 for an iPhone 12 pro. It came in a standard non branded box, with charger, SIM tool and warranty card. The phone was wrapped in bubble wrap and honestly, looks new. There was some very very minor marks on the sides but literally, they were covered as soon as you picked up by fingerprints, so you wouldn't notice. Everything functions perfectly, face recognition works great. Battery life was 87 percent, which for a 2 year old phone I thought was amazing. I'm so glad we gambled and saved ourselves a couple of hundred pounds. We borrowed an actual box from a friend and gave it to our daughter as a Christmas present, she is in love with it and hasn't asked if it's second hand so clearly hasn't noticed! Amazing, amazing.There was only one downside and that was from Amazon themselves and not the seller. They'd left the package outside in the rain, so it could've easily been stollen or soaked through which would've been a nightmare!
"
5254,B08PCDP3LM,4,"
I bought an Iphone 12 pro 128gb 2 weeks ago in 'excellent' condition for £499. I was doubtful It would arrive in the flawless condition they claim but I took a risk. Anyway when it arrived I noticed all 4 corner metal edges of the phone were very slightly damaged (noticeable it had been dropped by the previous owner) but with a basic case on the phone looked brand new. The screen, camera and back of the phone were actually flawless. The battery arrived with 85% life which feels so much longer lasting than the 86% battery life of my XR prior so cant complain. I saved close to £400 and this will be the way I will be buying my future phones DEFO worth the money.
"
5255,B08PCDP3LM,5,"
Placed the order for my iPhone 12 Pro in ""Acceptable condition (refurbished)"" on Friday 6th January and received the item the following day. The phone was as descrcibed, only having minor scratches on the screen. The camera lens and the rear of the phone were in good condition with no visible scratches. Lastly, the battery was displaying 88% capacity so all-in-all i am very happy with my purchase. Would definitely recommend!
"
5256,B08PCDP3LM,4,"
Great product and arrived on time however the battery life was on 86% which is quite low but I will get it replaced
"
5257,B08PCDP3LM,5,"
I was sceptical at first, obviously, it was so cheap for something like new. When it came in it’s packaging, I was worried because it looked trash, but once I got it out, started setting it all up… I’m completely convinced I’ve struck gold. Not to be dramatic but I will be buying all my devices here, delivery was also way quicker than it was estimated! I ordered on the 9th, got it on the 12th, and their warranty is true to its word, I had a false alarm and they were completely down to fix it but all it needed was a force restart, lol 👍🏽
"
5258,B08PCDP3LM,5,"
The phone is absolutely in perfect condition! No scratches at all. It seems new. The only thing is the battery which as 84% of capacity is not lasting very much but for the price I’ve got it it’s really worth it!
"
5259,B08PCDP3LM,5,"
I bought the acceptable one and it looked brand new it even came with a glass screen protector definitely would recommend
"
5260,B08PCDP3LM,5,"
Phone has arrived very quickly in 2 days, ""excellent condition"" proved to be really fantastic - like new, no scratches or damage at all, battery health 86% lasts up to 2 days, arrived without wall plug - delivered within next few days after a request, very happy with purchase, highly recommended
"
5261,B08PCDP3LM,3,"
The phone is okay but I’ve noticed that the  back camera has a crack in it
"
5262,B08PCDP3LM,3,"
Arrive without box , without cable only the device in plastic bagThe battery life 78 %Not tested yet to know if there is any hardware problems , I will update
"
5263,B08PCDP3LM,5,"
Replacing my iPhone XR
"
5264,B08PCDP3LM,5,"
Great quality , phone in excellent condition with zero scratches at all. Battery capacity of 86%.Definitely a value.
"
5265,B08PCDP3LM,4,"
Ordered ""excellent"" grade.Battery health 85% and has a 1 inch scratch on the case. Returning
"
5266,B08PCDP3LM,3,"
Battery life was 84%, a few marks and scratches on the phone. apps can run slow or malfunction, otherwise good
"
5267,B08PCDP3LM,4,"
Battery didn’t last half a day from day of purchase and was 80% life.
"
5268,B08PCDP3LM,4,"
I was Sceptical about it
"
5269,B08PCDP3LM,5,"
I like everything about this phone and the price was good. It has no signs of damage.
"
5270,B08PCDP3LM,5,"
The mobile it's in good conditions,  no marks or scratches on the body or screen. Battery life 89%. Good price so it worth it.
"
5271,B08PCDP3LM,5,"
This was my first experiences for a renewed phone. The product is as told in add really perfect. Condition is pristine/excelent. No ever small strachs anywhere. I'd like to thank you Mazuma. The contact with Mazuma was also perfect. Tey were so kind. They answered my questions as soon as possible and helped too much. Thanks a lot. I do not hesitate then to buy the next item from this company. Thanks.
"
5272,B08PCDP3LM,3,"
the screen is scratched.
"
5273,B08PCDP3LM,5,"
Was sceptical at first but the phone has been great no issues like new
"
5274,B08PCDP3LM,5,"
I bought the refurbished iphone12 pro and it’s like a brand new phone. Battery health is 100% and no scratches or marks on the phone. Great purchase.
"
5275,B08PCDP3LM,5,"
Phone in vgc not a single mark on in like a new phone,no issues with iCloud, A+seller.
"
5276,B08PCDP3LM,5,"
Came exactly as described with no scuffs or scratches on the phone.  Battery health was 87%.
"
5277,B08PCDP3LM,5,"
Excellent deal with good allowance on my old phone
"
5278,B08PCDP3LM,2,"
We purchased the ‘excellent’ condition however it had a gaping scratch on the front and other nicks throughout the screen. This was purchased through Stock Must Go via Amazon. The rest of the phone was in pretty good condition annoyingly as I would of preferred it the other way round. Battery health was at 83% so at the lower end.The company did offer to refund/exchange.
"
5279,B08PCDP3LM,5,"
This is second renewed iPhone I’ve had from Amazon. Delighted with quality (like new) battery health decent (92%).  Only negative is charging cable, poor quality, both have failed within 3 months.
"
5280,B08PCDP3LM,5,"
The battery life and face recognition are all in good condition
"
5281,B08PCDP3LM,3,"
There is no way of knowing what you’ll get, be warned!!!Unfortunately I had to return the phone and in doing so, PAID FOR RETURN P&PI returned it because the phone only had 92% batt health when I received it and it went down 1% within 2 days of using itTo me, this was catastrophicI used it for a week but I just couldn’t get over the low batt healthFor £615 I was expecting basically unusedI also did some research (after buying this, doh) and found out that iOS 14 KILLED the 12 Pro battery when it was released and I suspect that the phone I received suffered badly because of thisIn terms of condition- the phone was 99% mint, just 3-4 dot-sized nicks out of the chrome edging but no dents or scratches whatsoeverAmazon and MusicMagpie combined were perfect where the return was concerned but I was pretty narked to pay return p&p
"
5282,B08PCDP3LM,4,"
For a great many years I have managed to avoid buying an iPhone for myself.Finally, I took the plunge buying refurbished to try it out and save some money whilst also helping the environment. I do not regret my purchase whatsoever and have been a happy bunny. However, the only single down side is the battery life is not what was expected but I’m still charging it once per day as usual anyway, so I can live with that.
"
5283,B08PCDP3LM,4,"
I like my iphone 12 pro but the battery life is not really good what I expected 😕
"
5284,B08PCDP3LM,4,"
I bought this to replace my iPhone XS. As the battery was bad and needed to improve the tech.  But this arrived with only 83% battery health. So I sent it back. It clearly stated it would be much more than this too.  So not great.
"
5285,B08PCDP3LM,5,"
Phone was smashed and not functional, the battery seemed to explode and expects me to return the phone even though it’s a hazard and that making the proccess even longer
"
5286,B08PCDP3LM,5,"
It came in superb condition. The battery had great health, and everything else works spot on. I am very pleased with my purchase I would buy from the seller again. This is a great phone for all age groups. The camera is my favourite feature
"
5287,B08PCDP3LM,4,"
The phone came in with 92% battery life and no visible marks which is a good sign and one that really matters. However the packaging was absolutely horrible, and I want to stress that it looked as if packaging was done for wood stick. In addition the charger provided with the phone is a really low quality one.
"
5288,B08PCDP3LM,1,"
So after my first attempt to get a refurbished phone, where the phone was in an excellent condition.  I had to return that one and try again.  So I ordered exactly the same phone again, only to find that the phone wasn't in 'Excellent' condition as described on the website.  There were so many scratches around the edges of the phone, although the screen appeared to be in excellent condition, I would have put this in 'Good' or possibly 'OK' condition.  So after my first experience where the SIM card didn't register, I checked that first and it was fine.  So just to be safe I did some more checks the mag charger worked, but the cable charger didn't work.  What does this company actually check before it sends the phone out?  These are basic checks and to say 'Excellent' condition is a joke.  So now after returning 2 iphones I'm still waiting for a refund of £1008.45 for both phones.  Not a great experience.
"
5289,B08PCDP3LM,2,"
Not satisfied, With ...Good Condition ! Had a lot of scratches on the glass of the screen and one greater on the side , alu frame of the screen. Not satisfied !
"
5290,B08PCDP3LM,2,"
I purchased an “excellent condition iPhone 12 pro” but the phones battery health on the phone is only 80% which means the phone has been used a lot beforehand. Doesn’t seem excellent to me.
"
5291,B08PCDP3LM,1,"
I purchased this iPhone for my daughters 18th birthday, so it was important for me  to have a phone that looked new. I read the description of a phone rated “excellent condition” and it says screen - no scratches, body - no scratches or dents. Please look at the photos of what I received!! There is a crack in the corner and the screen was covered in scratches, the previous owner clearly hadn’t used a screen protector as my very old iphone 6’s screen is in much better condition. Amazon also had to help me out as the seller doesn’t pay for returns so I have had to pay for the return myself and send a photo of my receipt to Amazon who will refund postage for me. The refund for the phone will take 5-7 days so it means I won’t have my refund quick enough to source another one in time for my daughters birthday. It’s been a bit of a nightmare! The seller needs to be honest with their description as it causes a lot of disappointment and hassle otherwise.
"
5292,B08PCDP3LM,5,"
Arrive late but through no fault of the seller ( Royal Mail strike )  the iPhone is in excellent condition as described by seller no problem at all
"
5293,B08PCDP3LM,4,"
The phone is in very good condition, has no scratches or chips at all.I was worried due to some of the other reviews.The battery health is at 86% which is fine for a phone that has potentially been used for a year or so already.
"
5294,B08PCDP3LM,1,"
Still appalling value for money, even second hand, they cost mere pounds to make in volume. Price does not reflect intrinsic value, rather what consumers are prepared to pay, and these days they are prepared to pay what Apple tell them to pay. Economics of capitalism. Go research.Cameras are below market average, whatever the reassuring advertising says, it's just words. All the grand images and videos Apple show in their hype ads are created through software rendering. You can get results like these, and better, from any image source using any editing software, even the free ones. Won't be using these for my professional photographic needs, got a 108 megapixel snapper on another brand for that, the difference really does show.Pleased with handset, perfect except for one small mark on bezel. Battery appears okay, but then the phone is only a year old. Some older models I've recently bought (7 and 8 series) needed replacements (easy to do yourself).Will be used as an iPod, not a phone, iTunes is only music player that plays back mix albums without those tiny gaps between tracks, one thing Apple have always got right. On downside, playlists can occasionally cause problems, some won't switch off and can only be deleted via PC, others cause track title/band display errors, especially with mp3s not bought through Apple, but this is a minor niggle, gaplesss playback is why I bought this, that's probably Apple's crowning achievement. When you've gone Android for your phone needs, you don't go back.Had to buy the 256 GB model, not the 128, because iOS generates a permanent massive ""cache"" file in use, up to 10gb, which means this chunk of memory storage can't be used for user files, it's a niggle that's been on iPhones since early days and Apple haven't rectified it, probably think they don't need to, blame it on their customers as usual. It used to be part of the ""system files"" when you check storage use in general settings, now it has its own entry, so at least now you can check how much of your phone's memory storage is unavailable. It's a huge chunk.Lastly, don't buy from Loop Mobile, they aren't nice people to deal with and won't accept you cancelling an order one even if it is only an hour after placing
"
5295,B08PCDP3LM,4,"
all over good but battery not good
"
5296,B08PCDP3LM,4,"
I phone is ok
"
5297,B08PCDP3LM,2,"
First time I have sent back a refurbished item, there is too much damage to the screen. Then a pain to return.
"
5298,B08PCDP3LM,5,"
Very pleased with the purchase. Great quality goods . Well done Amazon
"
5299,B08PCDP3LM,5,"
I was initially unsure about buying a ‘renewed’ iPhone 12 from Amazon and the vendor, Phones Direct uk only had a few ratings but all 100% positive. I went for it and couldn’t be happier (and relived) when it arrived. Quick delivery, well packaged and the phone looked brand new other than not having the protective film on the screen. As it was a ‘renewed’ product I probably spent extra time trying my hardest to find imperfections, tiny scratches etc but couldn’t find a thing, perfect condition. Not sure the plug and charging cable are original but they work as well as my existing apple cable and plug. The quick start guide included is a Phones Direct uk guide rather than an apple one but it was all I needed (the phone does it all for you). Been using the phone for a while and all working as expected. It comes with a 12 month Amazon renewed warranty so still have the same piece of mind as a new phone. Based on my experience, I would buy a renewed product from Phones Direct Uk again.
"
5300,B08PCDP3LM,5,"
No marks anywhere, no scratches, battery health 96%. Brilliant.
"
5301,B08PCDP3LM,2,"
Disappointed that the screen was not in good condition
"
5302,B08PCDP3LM,5,"
Excellent condition and works perfectly.
"
5303,B08PCDP3LM,5,"
The phone is great condition. Some scratch on the side. The screen is good though, everything works in perfect
"
5304,B08PCDP3LM,5,"
Ordered this phone because I tried repairing my phone myself, and it went horribly wrong.. so came onto Amazon and came across this product. I was a bit reluctant because I’ve never ordered a renewed phone, but there was no difference compared to a brand new iphone! No scratches, no damages, and a lot cheaper than ordering a brand new one. Everything works great! It even came with a charger and a plug whereas a brand new iPhone 12 Pro doesn’t come with a plug. Would highly recommend this!
"
5305,B08PCDP3LM,4,
5306,B08PCDP3LM,2,"
Originally bought this as a mistake instead of Pro Max, immediately contacted seller after buying it but they didn’t respond and sent the item anyway. I decided to keep it as I needed a phone ASAP. 2 weeks in and the battery only lasts a few hours, and now the Face ID isn’t working properly. Seller still won’t respond.
"
5307,B08PCDP3LM,3,"
Just didn’t came with charger, no headsets and battery was well used
"
5308,B08PCDP3LM,5,"
Very clean iPhone , zero scratch
"
5309,B08PCDP3LM,4,"
I have open box 86% cap battery. It’s draining so quick like 3 to 4 hours. Otherwise phone looks and feels brand new. No scratches. Loved it.
"
5310,B08PCDP3LM,5,"
Bought a present for my friend, he was very happy many thanks
"
5311,B08PCDP3LM,5,"
The phone arrived next day very well packaged and it was all that I thought it would be. Not a mark on it, in excellent condition and very simple to transfer from my old iPhoneI’ve saved over £300 and am very happy
"
5312,B08PCDP3LM,5,"
Iphone 12 Pro came in excellent condition, no scratches, battery is at 89% health. I have no complaints and would definitely buy again from this seller. Delivery made as promised, not in original package, but safe and secure nonetheless. Came with brand new USB to Lightning cable.
"
5313,B08PCDP3LM,3,"
Battery 89,acceptable.But there are scratches which cannot be ignored on the screen and the back,contacted the seller several times and didn’t get the reply.It’s worth the price but it looks absolutely not new.Whatever,it will have the scratches in several weeks after all,and the price was low.这价格还要啥自行车 哈哈哈哈哈
"
5314,B08PCDP3LM,5,"
I was worried about buying a refurbished phone  but took the gamble. It came in two days signed delivery in a non descript white box. The phone was in a sealable bag, with a charging cable (no headphones or plug). The phone was immaculate in every way. The battery life was 89% but must be expected considering the discount in price.I’ve had my IPhone 12 Pro over a month now with no issues or problems. Highly recommend.
"
5315,B08PCDP3LM,5,"
Good 👍
"
5316,B08PCDP3LM,5,"
iPhone like new in great condition not a scratch or mark on screen or body. Works perfectly had no problems in setting it up and importing settings from my old iPhone 7. Was a bit worried about face recognition but easy to set up and no probs in use. Camera takes good clear pics. Battery life is good fantastic in comparison to old phone. To sum up very pleased with my purchase.
"
5317,B08PCDP3LM,5,"
So I was really reluctant spending a lot of money on a second hand phone, but safe to say I’m very relieved and actually really happy. I’d say if 100% was a brand new phone, I would say 95%. The tiniest of mark on the screen and that’s it. Which I expected more than that with it being second hand!! And battery health is 94%. Again, what I’d expect with it being second hand. So overall, very pleased and luckily for me worth the risk.
"
5318,B08PCDP3LM,5,"
Scratch free, excellent battery, and half the price. For a year old phone!
"
5319,B08PCDP3LM,5,"
The phone arrived in a foam padded box, with sim tool and charger. The battery health is 100% out of the box and is in pristine condition. There are no surface imperfections whatsoever.The phone functions as if new including facial recognition and cameras.Great value for money. Would recommend.
"
5320,B08PCDP3LM,1,"
Purchased an 'exceptional' condition phone only to received a phone with scratched screen. Condition would be 'accetable' at best. The seller had fitted a screen cover to try and hide. Poor form!
"
5321,B08PCDP3LM,4,"
Packaging, overall status
"
5322,B08PCDP3LM,1,"
I was hoping that all the bad review of loop mobile were just some angry client, instead I’ve to say that they were absolutely true LOOP MOBILE let me down big times I bought this iPhone 12 Pro that should have been renewed, when instead The description of the product is completely false, was stating that should be an item that is renewed, when instead the item is just used, not even cleaned, it came with the lcd all scratched, not any kind of protection on top, I wasn’t expecting a protection glass on top but at the very least a kind of film on top of the lcd, the phone was all dirty, and the scratches visible from more than not just 30cm you can see them with your eyes closed, customer service very poor, I had to go through amazon customer service to have any kind of help, and even there just a refund, I needed the phone not something that I’ve to send back and revive the money after another week, absolutely unhappy, be careful to do not order fromLoop mobile if you getting a renewed phone, but get it from the other seller, that instead has very very good reviews, do not make my same error guys…!
"
5323,B08PCDP3LM,5,"
When I ordered this iPhone I wasn’t too sure because of some of the few negative reviews. However the iPhone came in an excellent condition. Almost looked new. Only one minor hardly visible scratch. Functioning like new. Very pleased with it.
"
5324,B08PCDP3LM,1,"
I ordered this and only the charger and the sim came with it. They’re saying I’m not eligible for a refund. What the hell? I’ve been saving up for this and this happens this is why i do not order cheap stuff do not order from here save your money somewhere else.
"
5325,B08PCDP3LM,5,"
Arrived as expected, perfect condition, happy shopper
"
5326,B08PCDP3LM,5,"
The first one I received has some scratches on the screen so I return it. The second one (different seller) is spotless, perfect conditions, 2 small scratches on the frame but not impacting screen. Battery life 87%. Really worth the money.
"
5327,B08PCDP3LM,5,"
As with a lot of people I was a bit unsure about buying a refurbished phone, especially when you don't know how it's going to arrive, however I have to say I'm nothing but impressed!No noticeable cosmetic damage, battery health at 99%, it may as well have come factory fresh at this point! Would definitely recommend, especially given the price.
"
5328,B08PCDP3LM,5,"
The phone came with a charger, it looked like bland new - no scratches or sign of being used. The battery life is 90% percent , which is great for the money ! Would recommend
"
5329,B08PCDP3LM,1,"
Screen was obviously replaced but practically useless. Surprised sent out in this condition.  I paid for Excellent condition. Awaiting refund.
"
5330,B08PCDP3LM,1,"
Very bad touch screen sensitivity
"
5331,B08PCDP3LM,5,"
Phone was as accepted. Good condition good battery life. Was happy with the purchase
"
5332,B08PCDP3LM,5,"
Couldn’t be happier, looks like new apart from the tiniest blemish on the frame which is covered by a case anyway. Screen is completely blemish free and although it comes with an Amazon 12 month warranty the Apple warranty runs until April 2022.
"
5333,B08PCDP3LM,5,"
Absolutely delighted with it can’t tell it from a new one works perfectly
"
5334,B08PCDP3LM,5,"
I have to say, I'm very happy with this iphone, it's like new,  10/10
"
5335,B08PCDP3LM,5,"
Bought as a “renewed” phone but it looks brand new, took me ages to spot a minute mark on the edge, came with a fast charger and lead with free 24 hour delivery, why pay full price for a new one.
"
5336,B08PCDP3LM,5,"
Good value for money, battery life only goes up to 91%, but manageable, everything else works perfectly well, good investment
"
5337,B08PCDP3LM,5,"
You wouldn’t know that this phone is used at all. There’s not a single scratch on it, works really well. The only way I know this is used is that the battery health is 94% - but I’m still really happy and would definitely buy a refurbished phone again.
"
5338,B08PCDP3LM,5,"
Great value for money. Reconditioned phone arrived ahead of time. Phone looks perfect. Transfer from old iPhone was extremely easy.  I saved a lot of money as against buying a brand new 13 & this does everything for me. Great service from this seller.
"
5339,B08PCDP3LM,5,"
Was a wee bit apprehensive about purchasing a renewed phone but glad I did. The warranty gives you peace of mind too. My phone came with 96% battery health and a week or so left on apple’s warranty. Genuinely couldn’t find any scratches or anything on the phone. Thanks!
"
5340,B08PCDP3LM,5,"
I couldn’t take a picture of the phone because I’m using it currently. But this product is definitely very awesome. No issues. And it’s very clean
"
5341,B08PCDP3LM,5,"
Quick delivery, phone had no visible scratches , everything works fine , 91% battery health. It’s a very good quality item for the price.
"
5342,B08PCDP3LM,5,"
Wow I was SO nervous to buy refurbished, yet I wanted an iphone 12 pro so much, so I took the plunge and I don't regret it. Battery life was 100% (literally), any scratch of faulty bottom, it was impeccable. I couldn't be happier.
"
5343,B08PCDP3LM,1,"
Won't buy again! ..............
"
5344,B08PCDP3LM,1,"
Lots of scratches on the screen
"
5345,B08PCDP3LM,5,"
Received quicklyGood sellerGood phone
"
5346,B08PCDP3LM,5,"
Arrived as promised every thing working as it should
"
5347,B08PCDP3LM,5,"
SUPER SATISFIED WITH THIS PURCHASE! wow
"
5348,B08PCDP3LM,5,"
Like everything
"
5349,B08PCDP3LM,5,"
I got a charger with my phone but when I put on charge it then comes sound from the charger
"
5350,B08PCDP3LM,5,"
The quality of the phone is as though it is STRAIGHT from the factory. No scratches, no marks. Batteryfor me was 95%. If you want to save money and not waste £1000 on the same phone then order from here.
"
5351,B08PCDP3LM,1,"
The worst seller I have dealt with when it comes to warranty and repairs. I have brought a phone which has 1 year warranty. This seller messed me about so much and never fixed it. I sent it to them 2 times at my own cost. They’re a waste of time and the communication is so poor. It’s like talking to a brick wall and it’ll get you nowhere. Never again will I use them. Avoid at all costs.
"
5352,B08PCDP3LM,5,"
Excellent product. Very happy
"
